[main] 12:24:55,928 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] ISFW build info: {qaf-Type=core, qaf-Revision=0, qaf-Version=3.0, qaf-Build-Time=26-Jul-2020 22:16:34}
[main] 12:24:55,945 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] Resource dir: /Users/spenn02/IdeaProjects/Archive/src/main/resources/common. Found property files to load: 7
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7f8ef570-6cee-4687-b39c-0991a2f8182d
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 13:53:43,286 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: MicrosoftEdge=123.0.2420.97)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Edge, browserVersion: 123, cssSelectorsEnabled: true, executionId: 7d77e353-b1bf-40ec-8fa0-f34..., fedcm:accounts: true, javascriptEnabled: true, location: US East, ms:edgeOptions: {debuggerAddress: localhost:50058}, msedge: {msedgedriverVersion: 123.0.2420.97 (ba5f45140663..., userDataDir: C:\Users\Perfecto\AppData\L...}, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7d77e353-b1bf-40ec-8fa0-f348b7de3091
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 13:53:44,068 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[WINDOWS  10]] 13:53:44,296 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[WINDOWS  10]] 13:53:44,355 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: chrome=123.0.6312.123)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Chrome, browserVersion: 123, chrome: {chromedriverVersion: 123.0.6312.46 (29781e6ca5d2..., userDataDir: C:\Users\Perfecto\AppData\L...}, cssSelectorsEnabled: true, executionId: 7f8ef570-6cee-4687-b39c-099..., fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:50251}, javascriptEnabled: true, location: US East, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7f8ef570-6cee-4687-b39c-0991a2f8182d
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 13:53:44,609 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: MicrosoftEdge=123.0.2420.97)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Edge, browserVersion: 123, cssSelectorsEnabled: true, executionId: 7d77e353-b1bf-40ec-8fa0-f34..., fedcm:accounts: true, javascriptEnabled: true, location: US East, ms:edgeOptions: {debuggerAddress: localhost:50058}, msedge: {msedgedriverVersion: 123.0.2420.97 (ba5f45140663..., userDataDir: C:\Users\Perfecto\AppData\L...}, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7d77e353-b1bf-40ec-8fa0-f348b7de3091
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 13:53:45,365 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[iPad.* 00008103-000439C911DB001E]] 13:53:45,512 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: edit_head param-2: {"id":"0F010000-0000-0000-614F-010000000000"}] Result: clickElement:null
[[iPad.* 00008103-000439C911DB001E]] 13:53:45,514 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"property":"os"}],"script":"mobile:handset:info"}
[[iPhone.* 6A0C982D55A212AE7FFBECFB66540F33]] 13:53:45,520 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: OK param-2: {"id":"9C0D0000-0000-0000-3700-000000000000"}] Result: clickElement:null
[[iPhone.* 6A0C982D55A212AE7FFBECFB66540F33]] 13:53:45,521 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.name: PhotoCapture parameters: {}
[[iPhone.* 6A0C982D55A212AE7FFBECFB66540F33]] 13:53:45,522 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"PhotoCapture"}
[[iPhone.* 00008110-001964461AEB801E]] 13:53:45,532 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=//UIAPickerWheel|//XCUIElementTypePickerWheel, using=xpath}] Result: id: 63020000-0000-0000-D259-000000000000
[[iPhone.* 00008110-001964461AEB801E]] 13:53:45,533 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel param-2: {}] Result: OK
[[iPhone.* 00008101-000979000291001E]] 13:53:45,533 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: edit_date param-2: {"id":"D5000000-0000-0000-7D09-000000000000"}] Result: clickElement:null
[[iPhone.* 00008110-001964461AEB801E]] 13:53:45,533 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing getElementAttribute element: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel parameters: {"name":"value","id":"63020000-0000-0000-D259-000000000000"}
[[iPhone.* 00008101-000979000291001E]] 13:53:45,534 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Completed Teststep: And I add expense with head "Meal" , amount "23.45" , "USD" currency and category "Business" with arguments: [Meal, 23.45, USD, Business]
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,541 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: setTimeout[ param-1: {implicit=0}] Result: null
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,541 INFO  [com.qmetry.qaf.automation.core.QAFTestBase] driver init done
[[GalaxyS22Plus RFCT11CFZSM]] 13:53:45,542 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: goBack[ param-1: {}] Result: null
[[iPhone.* 00008101-000979000291001E]] 13:53:45,542 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Invoking Teststep: And I attach receipt
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,542 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"jobName":"PerfectoDemo","jobBranch":"master","customFields":[],"name":"Add expense after Login","projectName":"Archive","jobNumber":16155203,"projectVersion":"1.0","tags":["Expense Tracker Demos","iOS device 1.7"," @ExpenseTrackerLogExpense"," @ExpenseTracker "]}],"script":"mobile:test:start"}
[[GalaxyS22Plus RFCT11CFZSM]] 13:53:45,542 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.id: io.perfecto.expense.tracker:id/add_save_btn parameters: {}
[[iPhone.* 00008101-000979000291001E]] 13:53:45,542 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"name":"And I attach receipt"}],"script":"mobile:step:start"}
[[GalaxyS22Plus RFCT11CFZSM]] 13:53:45,543 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"id","value":"io.perfecto.expense.tracker:id/add_save_btn"}
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,588 INFO  [com.qmetry.qaf.automation.step.client.Scenario] 

Executing scenario: Add expense after Login - 
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,588 INFO  [com.qmetry.qaf.automation.step.JavaStepFinder] pkg: com.qmetry.qaf.automation.step
[[iPhone.* 00008101-000979000291001E]] 13:53:45,589 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.name: edit_attach parameters: {}
[[iPhone.* 00008101-000979000291001E]] 13:53:45,589 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"edit_attach"}
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,596 INFO  [com.qmetry.qaf.automation.step.JavaStepFinder] pkg: com.quantum.steps
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,606 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Invoking Teststep: Given I login to Expense Tracker app with username and password
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,607 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"name":"Given I login to Expense Tracker app with username and password"}],"script":"mobile:step:start"}
[[WINDOWS  10]] 13:53:45,618 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,645 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.name: login_email parameters: {}
[[iPhone.* 00008030-001911D021D8802E]] 13:53:45,645 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"login_email"}
[[iPhone.* 00008110-001A109C1A93801E]] 13:53:45,668 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=//UIAPickerWheel|//XCUIElementTypePickerWheel, using=xpath}] Result: id: E5000000-0000-0000-EC29-000000000000
[[iPhone.* 00008110-001A109C1A93801E]] 13:53:45,668 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel param-2: {}] Result: OK
[[iPhone.* 00008110-001A109C1A93801E]] 13:53:45,669 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"offset":0.15,"order":"next","element":"E5000000-0000-0000-EC29-000000000000"}],"script":"mobile: selectPickerWheelValue"}
[[WINDOWS  10]] 13:53:45,676 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: chrome=123.0.6312.123)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Chrome, browserVersion: 123, chrome: {chromedriverVersion: 123.0.6312.46 (29781e6ca5d2..., userDataDir: C:\Users\Perfecto\AppData\L...}, cssSelectorsEnabled: true, executionId: 7f8ef570-6cee-4687-b39c-099..., fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:50251}, javascriptEnabled: true, location: US East, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7f8ef570-6cee-4687-b39c-0991a2f8182d
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 13:53:45,676 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: sendKeysToElement[ param-1: By.cssSelector: #login_email > input param-2: {"id":"-1","value":["test@perfecto.com"]}] Result: Timed out after 30 seconds waiting for presence of element located by: By.cssSelector: #login_email > input
[[WINDOWS  10]] 13:53:45,677 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElements parameters: {"using":"css selector","value":"#login_email > input"}
[[GalaxyS22Plus R3CT103AQZZ]] 13:53:45,723 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing close parameters: {}
[[GalaxyS22Plus R3CT103AQZZ]] 13:53:45,762 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: close[ param-1: {}] Result: null
[[iPad.* 00008103-000439C911DB001E]] 13:53:45,772 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel parameters: {}
[[iPad.* 00008103-000439C911DB001E]] 13:53:45,772 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"xpath","value":"//UIAPickerWheel|//XCUIElementTypePickerWheel"}
[[iPhone.* 8AF8F6AFBC0F6CF46617EE6EFA70D140]] 13:53:45,779 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing setTimeout parameters: {"implicit":0}
[[iPhone.* 6A0C982D55A212AE7FFBECFB66540F33]] 13:53:45,866 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=PhotoCapture, using=name}] Result: id: 01030000-0000-0000-970C-000000000000
[[iPhone.* 6A0C982D55A212AE7FFBECFB66540F33]] 13:53:45,867 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.name: PhotoCapture param-2: {}] Result: OK
[[iPhone.* 6A0C982D55A212AE7FFBECFB66540F33]] 13:53:45,867 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing clickElement element: By.name: PhotoCapture parameters: {"id":"01030000-0000-0000-970C-000000000000"}
[[GalaxyS22Plus R3CT103AQZZ]] 13:53:45,908 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: quit[ param-1: {}] Result: null
[[GalaxyS22Plus R3CT103AQZZ]] 13:53:45,909 INFO  [com.qmetry.qaf.automation.ui.UiDriverFactory] UI-driver tear down complete...
[[WINDOWS  10]] 13:53:45,965 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: MicrosoftEdge=123.0.2420.97)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Edge, browserVersion: 123, cssSelectorsEnabled: true, executionId: 7d77e353-b1bf-40ec-8fa0-f34..., fedcm:accounts: true, javascriptEnabled: true, location: US East, ms:edgeOptions: {debuggerAddress: localhost:50058}, msedge: {msedgedriverVersion: 123.0.2420.97 (ba5f45140663..., userDataDir: C:\Users\Perfecto\AppData\L...}, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7d77e353-b1bf-40ec-8fa0-f348b7de3091
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 13:53:45,978 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElements[ param-1: {value=#login_email > input, using=css selector}] Result: []
[[WINDOWS  10]] 13:53:45,978 ERROR [com.qmetry.qaf.automation.step.TestStepListener] Failure Teststep: Given I login to Expense Tracker app with username and password
org.openqa.selenium.TimeoutException: Timed out after 30 seconds waiting for presence of element located by: By.cssSelector: #login_email > input
	at com.qmetry.qaf.automation.ui.util.DynamicWait.until(DynamicWait.java:168) ~[qaf-3.0.0.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.load(QAFExtendedWebDriver.java:213) ~[quantum-support-1.23.0.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebElement.load(QAFExtendedWebElement.java:302) ~[qaf-3.0.0.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebElement.execute(QAFExtendedWebElement.java:249) ~[qaf-3.0.0.jar:?]
	at org.openqa.selenium.remote.RemoteWebElement.sendKeys(RemoteWebElement.java:106) ~[selenium-remote-driver-3.141.59.jar:?]
	at com.perfecto.CommonUtils.sendKeys(CommonUtils.java:85) ~[classes/:?]
	at com.quantum.steps.ExpenseTrackerStepDefs.loginToInvoiceApp(ExpenseTrackerStepDefs.java:178) ~[classes/:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_202]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:1.8.0_202]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_202]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_202]
	at com.qmetry.qaf.automation.step.JavaStep.doExecute(JavaStep.java:150) ~[qaf-3.0.0.jar:?]
	at com.qmetry.qaf.automation.step.BaseTestStep.execute(BaseTestStep.java:149) [qaf-3.0.0.jar:?]
	at com.qmetry.qaf.automation.step.StringTestStep.execute(StringTestStep.java:127) [qaf-3.0.0.jar:?]
	at com.qmetry.qaf.automation.step.client.Scenario.execute(Scenario.java:174) [qaf-3.0.0.jar:?]
	at com.qmetry.qaf.automation.step.client.Scenario.scenario(Scenario.java:237) [qaf-3.0.0.jar:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_202]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:1.8.0_202]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_202]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_202]
	at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:104) [testng-6.10.jar:?]
	at org.testng.internal.Invoker.invokeMethod(Invoker.java:645) [testng-6.10.jar:?]
	at org.testng.internal.Invoker.invokeTestMethod(Invoker.java:851) [testng-6.10.jar:?]
	at org.testng.internal.Invoker.invokeTestMethods(Invoker.java:1177) [testng-6.10.jar:?]
	at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:129) [testng-6.10.jar:?]
	at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:112) [testng-6.10.jar:?]
	at org.testng.TestRunner.privateRun(TestRunner.java:778) [qaf-3.0.0.jar:?]
	at org.testng.TestRunner.run(TestRunner.java:632) [qaf-3.0.0.jar:?]
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:387) [testng-6.10.jar:?]
	at org.testng.SuiteRunner.access$000(SuiteRunner.java:39) [testng-6.10.jar:?]
	at org.testng.SuiteRunner$SuiteWorker.run(SuiteRunner.java:421) [testng-6.10.jar:?]
	at org.testng.internal.thread.ThreadUtil$2.call(ThreadUtil.java:64) [testng-6.10.jar:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_202]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_202]
Caused by: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: chrome=123.0.6312.123)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Chrome, browserVersion: 123, chrome: {chromedriverVersion: 123.0.6312.46 (29781e6ca5d2..., userDataDir: C:\Users\Perfecto\AppData\L...}, cssSelectorsEnabled: true, executionId: 7f8ef570-6cee-4687-b39c-099..., fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:50251}, javascriptEnabled: true, location: US East, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7f8ef570-6cee-4687-b39c-0991a2f8182d
*** Element info: {Using=css selector, value=#login_email > input}
	at sun.reflect.GeneratedConstructorAccessor78.newInstance(Unknown Source) ~[?:?]
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) ~[?:1.8.0_202]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:423) ~[?:1.8.0_202]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.createException(W3CHttpResponseCodec.java:187) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:122) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:49) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.HttpCommandExecutor.execute(HttpCommandExecutor.java:158) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.RemoteWebDriver.execute(RemoteWebDriver.java:552) ~[selenium-remote-driver-3.141.59.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.execute(QAFExtendedWebDriver.java:233) ~[quantum-support-1.23.0.jar:?]
	at org.openqa.selenium.remote.RemoteWebDriver.findElement(RemoteWebDriver.java:323) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.RemoteWebDriver.findElementByCssSelector(RemoteWebDriver.java:420) ~[selenium-remote-driver-3.141.59.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.findElementByCssSelector(QAFExtendedWebDriver.java:366) ~[quantum-support-1.23.0.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.findElementByCssSelector(QAFExtendedWebDriver.java:78) ~[quantum-support-1.23.0.jar:?]
